chunk_id,stratum,initial_effective_labels,cascade_labels,cascade_confidence,flash_labels,flash_confidence,pro_available,pro_labels,pro_confidence,final_reference_labels,final_event_id,final_reviewer,final_batch_id
-MANNOk5eo4_260cd08ec43b091c13f8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-MANNOk5eo4_419f0baaa5d6dd0a3fd5,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-MANNOk5eo4_5a58457d1a8908c2aa53,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-MANNOk5eo4_5b87d3ed9efd6e688502,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-MANNOk5eo4_8e4c3c0ae2b6ecdd3db2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-MANNOk5eo4_a0a884ea1a24c77318b9,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-MANNOk5eo4_c97d1e423f48937f42e3,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-MKrHVfZtW4_8a6789617404f7e396cd,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.85,SEGURO,0.85,0,,,SEGURO,,,
-MKrHVfZtW4_adc0198e4b124765978d,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-45f9620111fb1c83ef30b2bb,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-Mr8VvwPxvc_042e6a3725adbdc948e6,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Mr8VvwPxvc_1ee0f45b7363fad83591,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Mr8VvwPxvc_2f051a3cf249bcda52a2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PWrRqP3WdY_0c45a15ea167499a4066,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,RACISMO_DISCRIMINACION,0.65,SEGURO,0.95,1,RACISMO_DISCRIMINACION,0.65,SEGURO,14c1fbfb-1073-597e-bdf6-491ded5f8bb4,reviewer-879d60dc246ead2d,
-PWrRqP3WdY_9a44d70935f484b3488c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PWrRqP3WdY_bb576e2091f684c1566e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_8139f56dae8297a6a9af,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_8d00e0f331b1f4c558b7,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_968b440b6dc0705b6fc1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_a13d4b839b96f3ad3070,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_ac934d6b600885106958,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_cc146fcd3df494b10da4,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-PdrqeoTNTc_eee20fb37fce197f5504,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-Rm_wdpFP1I_c147d5c6c306dabb3227,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Rm_wdpFP1I_ccfa1300531cab33411f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Rm_wdpFP1I_edea7c260e638048ea9c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-TrvMIWJTYc_19246d8e8d300f7dec2a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-2634ec37bbc32fc295c19c61,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-UDFmF1XKKU_238a6ac319caedc9d4d1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-UDFmF1XKKU_3d8fff16c018e22d585e,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-UDFmF1XKKU_ab0e4cf37829f55321a2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-UDFmF1XKKU_ac38a8b5bf38e6289147,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-UDFmF1XKKU_bd30579332535fee0dbe,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-UDFmF1XKKU_cee7f6d71d5129fd7773,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Wi4Xjxs4Bs_0c77951b5f765705bc33,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
-Wi4Xjxs4Bs_0e47b4b44091c0aa904b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Wi4Xjxs4Bs_105a736a880c4ef14844,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-Wi4Xjxs4Bs_26dbaaba95fe3f39fe03,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.6,SEGURO,0.95,1,,0.6,SEGURO,codex-bd651bf0d0db9394d50dd124,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-Wi4Xjxs4Bs_8746c870a665e119e62f,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
-Wi4Xjxs4Bs_b93231f112ab42c59b12,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-Wi4Xjxs4Bs_cb77ffab8de7de591e0e,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
-Wi4Xjxs4Bs_fa8f41c3459eed39b1aa,"('SEGURO', 'deepseek-v4-pro', 'needs_review')",SEGURO,ATAQUE_POR_GENERO_IDENTIDAD,0.8,RACISMO_DISCRIMINACION,0.65,1,ATAQUE_POR_GENERO_IDENTIDAD,0.8,SEGURO,81eeba02-403a-5355-a5b1-5e1a36edd715,reviewer-879d60dc246ead2d,
-X82onqTuLE_596bae6a87cb74142abf,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-e848a1c0417c04a7c648ab63,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-_g4DaUUt_s_5dffe771d82ada69b9dc,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,,0.9,,0.9,0,,,SEGURO,codex-6a3a7c6320eacc65319b5759,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-_g4DaUUt_s_aabe68e5effb4a7500b1,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-_g6OqRC6zU_9d4c111a7d2ab39eff83,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.85,SEGURO,0.85,0,,,SEGURO,,,
-aJ6yC0e1zk_734b9ebfc695f3983624,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.97,,0.65,1,SEGURO,0.97,SEGURO,codex-1d616c27eb9dc6f346fe9fb8,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-cu17mg1xfI_05bb6654659ee76a93f7,"('ATAQUE_POR_GENERO_IDENTIDAD', 'deepseek-v4-pro', 'needs_review')",ATAQUE_POR_GENERO_IDENTIDAD,ATAQUE_POR_GENERO_IDENTIDAD|ACOSO_AMENAZA,0.65,ACOSO_AMENAZA,0.85,1,ATAQUE_POR_GENERO_IDENTIDAD|ACOSO_AMENAZA,0.65,ATAQUE_POR_GENERO_IDENTIDAD,86849af7-bdd5-5d94-9c1b-2233bf78ec10,reviewer-879d60dc246ead2d,
-cu17mg1xfI_061da4c17dccaf180e21,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
-cu17mg1xfI_1c9182020d41998eeb55,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_26805329c2cac336f1dc,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
-cu17mg1xfI_34940c1f18b021d72dbf,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_3b6600082b884cf2c123,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_442cfdc14b13c91a357c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_483d98db9b8ef473aff9,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_7e90f473f869fea61a3a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_8005380aa46e15117332,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-cu17mg1xfI_88ea562770719d32d99f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_9010dc58cd928a43df86,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_d613a9f7699f1d3fcb62,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-cu17mg1xfI_dfd03dff081f08a997d9,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,SEGURO,0.8,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
-cu17mg1xfI_e0c740f80133bc1fcc71,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-djuw00JitU_bc51091448e258058439,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.9,1,,0.65,SEGURO,codex-55d9f7ba7b7d1d0a2458b974,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-e2h546eMLk_7c1f20733cebd76d7239,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,,,
-e2h546eMLk_ff47f5b9525be01e18d8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-eEg_SFJYy0_341c452c5f38c36ff620,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-f292b91693bb2a725284f3b1,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-eEg_SFJYy0_51e8d779cb02dc8a647a,"('RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'needs_review')",RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION,0.8,RACISMO_DISCRIMINACION,0.7,1,RACISMO_DISCRIMINACION,0.8,RACISMO_DISCRIMINACION,codex-pro-accept-f347cbc00ccc64374b2451c0,CODEX,CODEX-PRO-PRECEDENCE-20260809
-eEg_SFJYy0_640de58e10828b5b7aeb,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,RACISMO_DISCRIMINACION,0.8,1,,0.65,SEGURO,codex-3899e79c49856aebe63c9a5a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-eEg_SFJYy0_8933db844327cecb953a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,RACISMO_DISCRIMINACION,0.7,1,,0.65,SEGURO,codex-f95b1006f2f828b123b6a298,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-eEg_SFJYy0_b4f9e9723330b08f374c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-hZeMSz3g_Y_f5c81b0a06d47c901ca8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-i3x6RuFhFs_0f5721e8925f53c5ce45,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-3418af45c33ab5c3d1272784,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_120f2b0f96deaddcea7a,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-i3x6RuFhFs_12b1c2bcb0748ea4e6e9,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-2cd46eb1ebcb263ca0ad1b77,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_15bbd86bfafe74f8ff4d,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-9e69f088c973cfefe20cad5b,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_1baf6e79d5e4c119a904,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,SEGURO,0.95,1,,0.65,SEGURO,codex-d9043a731d2431199dba9798,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_1e336ffcc5d8b7b4f36f,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,RACISMO_DISCRIMINACION,0.9,1,,0.65,SEGURO,codex-1d09572b73942895ce2b7adf,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_2913df081b2717d06f68,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.7,1,,0.65,SEGURO,codex-77f3ecc061d9b44c946d6a56,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_37196ae70c85153da32c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-43fd1208b95a7a31a5dd79dd,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_47fce475db7353d3f45d,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-9a90b73ddc4b2052d3c865c0,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_4af4522041c709113db2,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-123c6d83ce677597c3f13aa2,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_574ac751d00e7fdada8a,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-a0a9e36b60436f3944932ee3,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_62eb32e53a4bb6ed7a90,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-bbaceee240d020dc639d76a9,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_67edcc6bd365922fdd39,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-c8a472a1e6199b4e3589c76d,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_7d554e0fddf459f75b23,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,,0.65,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
-i3x6RuFhFs_7ffb37f1743b0f2d4f56,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-85d328f0bd7dac92c56a536e,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_8f342fddc1c4f8339624,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.9,0,,,SEGURO,,,
-i3x6RuFhFs_9169b3cc5a42790e3b97,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-31f850cc288471cea1cc8e02,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_af8c101a26cf0dd6d1ae,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,,0.65,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
-i3x6RuFhFs_bbd08ed4418e2fcc1cfb,"('CONTENIDO_SEXUAL', 'deepseek-v4-pro', 'resolved')",CONTENIDO_SEXUAL,CONTENIDO_SEXUAL,0.95,CONTENIDO_SEXUAL,0.95,1,CONTENIDO_SEXUAL,0.95,CONTENIDO_SEXUAL,,,
-i3x6RuFhFs_c43202583e975140243c,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-f7f48f6be2d9a5ae59d78497,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_c68f37fbec27e89374bf,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.9,,0.65,1,ACOSO_AMENAZA,0.9,ACOSO_AMENAZA,,,
-i3x6RuFhFs_d425c6f6e3dd195e60d6,"('ACOSO_AMENAZA|RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA|RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION|ACOSO_AMENAZA,0.9,RACISMO_DISCRIMINACION,0.9,1,RACISMO_DISCRIMINACION|ACOSO_AMENAZA,0.9,ACOSO_AMENAZA|RACISMO_DISCRIMINACION,,,
-i3x6RuFhFs_ddddfc3afe2a5df86869,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.65,1,,0.65,SEGURO,codex-385310f8b4360def07528a8f,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_e36b354f39ec97b44180,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,RACISMO_DISCRIMINACION,0.9,1,,0.65,SEGURO,codex-5e5dca3620a2befb68847dca,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_ef9dc88ed3b2645ffc62,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-f3c56dfc8498377e9618dd71,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-i3x6RuFhFs_f1e879669c1008eb4708,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-773aae6234792698fe11842b,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-jXi-d93Yk8_8ab63fe0e6be3bf89308,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.96,,0.65,1,SEGURO,0.96,SEGURO,codex-8e3fbc12e32c544d06a672d5,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-jtMNBGJ73o_265153fa9d8290d936ca,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-jtMNBGJ73o_71e3572dc217ae661c8d,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.9,SEGURO,0.95,1,SEGURO,0.9,SEGURO,,,
-jtMNBGJ73o_9df939a786d902f2bf70,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-jtMNBGJ73o_bef970e9442c928875bf,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-ldydye2XMU_0ffec6c0767df70affc8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-ldydye2XMU_31afebaefad27a611236,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-ldydye2XMU_3a0de42577d5a9001129,"('ACOSO_AMENAZA', 'deepseek-v4-pro', 'resolved')",ACOSO_AMENAZA,ACOSO_AMENAZA,0.85,ACOSO_AMENAZA,0.85,1,ACOSO_AMENAZA,0.85,ACOSO_AMENAZA,,,
-ldydye2XMU_64c6c92abe69c1bde6ab,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-ldydye2XMU_b1db3f0a1a5ca44b490d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-nAcUpsxqPc_3d8ac8511c0d444100d4,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,ACOSO_AMENAZA,0.95,1,,0.65,SEGURO,codex-d906e3000b2001dc02a8b19a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-nmMKZelwEw_a2510e3163660dd2d4a2,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-7841807326bf1252ca87ce5c,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-nmMKZelwEw_aa329972c6747e1dad1b,"('PENDIENTE', 'deepseek-v4-flash', 'needs_review')",,SEGURO,0.95,,0.65,1,SEGURO,0.95,SEGURO,codex-0135b6ea3b22d40a5fafc12a,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-nmMKZelwEw_f062430b6575ba39d8e6,"('PENDIENTE', 'deepseek-v4-pro', 'needs_review')",,,0.65,,0.6,1,,0.65,SEGURO,codex-002396b3174f57038fe83663,CODEX,CODEX-UNLABELED-PROMPT-V3_1_1-20260809
-nmMKZelwEw_f3b3f32d0e06828bcfad,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,,0.6,1,SEGURO,0.95,SEGURO,,,
-qMo-oW-mb8_96118a9e0848676db988,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-rQ6dkeRe0k_b9660d8d2f709053931d,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-sc2VZhjozU_1777de3dade19be6ba9f,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-sc2VZhjozU_27766c8b6214a01411c4,"('SEGURO', 'deepseek-v4-pro', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,1,SEGURO,0.95,SEGURO,,,
-sc2VZhjozU_4a4ec138c1db34c48dc2,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-sc2VZhjozU_4b574121755260af77a8,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-sc2VZhjozU_66f7d5192e2017cd051c,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-sc2VZhjozU_dcc2e19c43c01482d8db,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.98,SEGURO,0.98,0,,,SEGURO,,,
-so9tFIxhyY_4a513c0d4afbbf90864b,"('SEGURO', 'deepseek-v4-flash', 'resolved')",SEGURO,SEGURO,0.95,SEGURO,0.95,0,,,SEGURO,,,
-so9tFIxhyY_5ef123e018cbe2b75453,"('RACISMO_DISCRIMINACION', 'deepseek-v4-pro', 'needs_review')",RACISMO_DISCRIMINACION,RACISMO_DISCRIMINACION,0.65,RACISMO_DISCRIMINACION,0.65,1,RACISMO_DISCRIMINACION,0.65,RACISMO_DISCRIMINACION,codex-pro-accept-cdb24006aeb871eb68498b7d,CODEX,CODEX-PRO-PRECEDENCE-20260809
