video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
I103Vbc4pA8,https://www.youtube.com/watch?v=I103Vbc4pA8,"Conversatorio:  ""La Violencia: Otra pandemia que amenaza a niñas y adolescentes""",Estudio Longitudinal Niños del Milenio ,UCZUcYEv84PC_joj-lnkxZ5w,4950.0,targeted_search,agresión amenazas mujer Perú,85,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
P8oV26jPEac,https://www.youtube.com/watch?v=P8oV26jPEac,"Reportaje en TV Perú ""Agresión a Menores"" (27 Ene 2015)",Rosario Sasieta,UCExZfPEMILpyHr30xvDCXeg,162.0,targeted_search,agresión amenazas mujer Perú,86,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
FM71PZgZzmg,https://www.youtube.com/watch?v=FM71PZgZzmg,🚨 Isabel Cortez recibió amenazas y fue ayudada por el Ministerio de la Mujer,Nativa,UCdl1ygFwPa6lUdNYPLjoAGg,180.0,targeted_search,agresión amenazas mujer Perú,87,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ED_IknflcrY,https://www.youtube.com/watch?v=ED_IknflcrY,Amenazada y golpeada: empresaria denuncia a ciudadano argentino por agresión (1/2),Panorama,UCBiq92lt_ufNO-ktZigVXgg,824.0,targeted_search,agresión amenazas mujer Perú,88,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
u0BXpjG0l50,https://www.youtube.com/watch?v=u0BXpjG0l50,"Conversatorio virtual ""La Violencia: Otra pandemia que amenaza a niñas y adolescentes",Estudio Longitudinal Niños del Milenio ,UCZUcYEv84PC_joj-lnkxZ5w,4950.0,targeted_search,agresión amenazas mujer Perú,89,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
dJBrf8CqNho,https://www.youtube.com/watch?v=dJBrf8CqNho,Agresión a adultos mayores,Poder Judicial del Perú,UCvCLoltBg5y32b0oBG8j0EQ,61.0,targeted_search,agresión amenazas mujer Perú,90,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
xpriadd7sfo,https://www.youtube.com/watch?v=xpriadd7sfo,Viven aterrados: atacan a vecinos que hicieron tiktok para denunciar a gente de mal vivir en Ate,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,587.0,targeted_search,agresión amenazas mujer Perú,91,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
2Y3hLFVSYHU,https://www.youtube.com/watch?v=2Y3hLFVSYHU,Regidora de Ate denuncia ser víctima de amenazas de muerte tras promover suspensión de alcalde,Alfredo Falcon,UCtZUyRm8xpexWVwIwDRRiCw,170.0,targeted_search,agresión amenazas mujer Perú,92,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Hy4RFquEvnE,https://www.youtube.com/watch?v=Hy4RFquEvnE,"🔴🔵Jorge Montoya denuncia amenaza de un manifestante que se alojó en la UNMSM: ""Quieren matarme""",Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,784.0,targeted_search,agresión amenazas mujer Perú,93,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3HtByCaZnAw,https://www.youtube.com/watch?v=3HtByCaZnAw,"Mi mujer me denunció por Violencia intrafamiliar, y me sacaron de mi casa ¿Qué puedo hacer?",Gestión Legal,UCGbCdx7nhKuiQaO8OMEt9eA,199.0,targeted_search,agresión amenazas mujer Perú,94,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LSFUQcLeAxA,https://www.youtube.com/watch?v=LSFUQcLeAxA,Arequipa: incendian vivienda de madre de mujer fallecida en agresión,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,127.0,targeted_search,agresión amenazas mujer Perú,95,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
wLJgZfGn7e0,https://www.youtube.com/watch?v=wLJgZfGn7e0,The criminal lawyer: Are minors criminally responsible?,LP - Pasión por el Derecho,UCDscRlCxFfuHhsJBlVvPBmA,401.0,targeted_search,agresión amenazas mujer Perú,96,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
9Sx2FXNmFgk,https://www.youtube.com/watch?v=9Sx2FXNmFgk,¿Qué hacer si soy víctima de amenazas? - IUSTUM ABOGADOS SAS,Iustum Abogados,UCCFeTTL08jnLTccqJVBXfZA,129.0,targeted_search,agresión amenazas mujer Perú,97,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
nA4CXWpQCPw,https://www.youtube.com/watch?v=nA4CXWpQCPw,"Bombera denuncia maltratos de su comandante con ""amenazas matonescas"" (2/2)",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,130.0,targeted_search,agresión amenazas mujer Perú,98,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
5ZD4D0fYaxQ,https://www.youtube.com/watch?v=5ZD4D0fYaxQ,"Mujer es víctima de los ataques de su expareja: ""Va a matar a mi mamá y ella vive cerca de él""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,562.0,targeted_search,agresión amenazas mujer Perú,99,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LKSgC3J2xlc,https://www.youtube.com/watch?v=LKSgC3J2xlc,Violencia contra la mujer: Entregan pulseras a mujeres que alertan cuando están en peligro,Teletrece,UCsRnhjcUCR78Q3Ud6OXCTNg,184.0,targeted_search,agresión amenazas mujer Perú,100,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
0TQrlqr8bHU,https://www.youtube.com/watch?v=0TQrlqr8bHU,Callao: Man threatens his partner during a virtual hearing,TVPerú Noticias,UCkZCoc42IipR1ucqJmIehsA,116.0,targeted_search,amenaza a pareja expareja Perú,1,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
lNf_cXlejSs,https://www.youtube.com/watch?v=lNf_cXlejSs,¿Qué puedo hacer si mi expareja me amenaza con difundir un video íntimo?,RPP Noticias,UC5j8-2FT0ZMMBkmK72R4aeA,1031.0,targeted_search,amenaza a pareja expareja Perú,3,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
T0uQvSHZnHk,https://www.youtube.com/watch?v=T0uQvSHZnHk,San Isidro: Mujer descontrolada insulta y agrede a pareja,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,212.0,targeted_search,amenaza a pareja expareja Perú,4,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
_VSDgFmZ1-Y,https://www.youtube.com/watch?v=_VSDgFmZ1-Y,"Acosa a su expareja hasta en plena transmisión: ""Ya son varias denuncias que he puesto""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,711.0,targeted_search,amenaza a pareja expareja Perú,5,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ql3AsY38UOg,https://www.youtube.com/watch?v=ql3AsY38UOg,📹Up My People | Woman threatened by her ex-partner and now fears for her life,Latina Televisión,UC3rDtLrcgr3JS3_3JOW4BAw,876.0,targeted_search,amenaza a pareja expareja Perú,6,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
gFsHeM6Gcug,https://www.youtube.com/watch?v=gFsHeM6Gcug,Joven madre denuncia 7 veces a su ex pareja por intento de feminicidio y por fin lo detienen,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,178.0,targeted_search,amenaza a pareja expareja Perú,7,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3pX38dsmddg,https://www.youtube.com/watch?v=3pX38dsmddg,Suboficial amenaza y corretea con una pistola a su ex pareja,Magaly TV La Firme,UCF6s3gpbZEQKqZ38VvQ0gLA,594.0,targeted_search,amenaza a pareja expareja Perú,9,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
bu_F2K__61E,https://www.youtube.com/watch?v=bu_F2K__61E,Rossana vive aterrada por su expareja quien la amenaza de muerte a ella y a su familia,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,403.0,targeted_search,amenaza a pareja expareja Perú,10,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
rt7NAoFEi7g,https://www.youtube.com/watch?v=rt7NAoFEi7g,Nuria vive un infierno porque su expareja la amenaza con matarla,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,452.0,targeted_search,amenaza a pareja expareja Perú,11,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CpHd3KiFwe0,https://www.youtube.com/watch?v=CpHd3KiFwe0,¿Expareja la quería muerta?: Arrastraron a una mujer muerta tras denunciar a expareja por violencia,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,623.0,targeted_search,amenaza a pareja expareja Perú,12,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
vVDXpkpGLs0,https://www.youtube.com/watch?v=vVDXpkpGLs0,Intenta asesinar DOS VECES a su pareja cuando le dijo que estaba embarazada,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,241.0,targeted_search,amenaza a pareja expareja Perú,15,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3NKVn-C33e4,https://www.youtube.com/watch?v=3NKVn-C33e4,"""Si no es para mí, no es para nadie"": La secuestra y asesina al padre de los hijos de su expareja",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,659.0,targeted_search,amenaza a pareja expareja Perú,16,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
IglCHXmruFU,https://www.youtube.com/watch?v=IglCHXmruFU,"Rossana, quien denunció a su expareja por amenazarla de muerte, logró encontrar justicia",Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,253.0,targeted_search,amenaza a pareja expareja Perú,18,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
CO-hN-mgb5s,https://www.youtube.com/watch?v=CO-hN-mgb5s,Venezolano amenaza a expareja y le pide que le devuelva sus regalos,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,497.0,targeted_search,amenaza a pareja expareja Perú,19,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
PpXRfyP46hQ,https://www.youtube.com/watch?v=PpXRfyP46hQ,Con videos íntimos mujer es extorsionada por su expareja,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,913.0,targeted_search,amenaza a pareja expareja Perú,20,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
GabditnPkVs,https://www.youtube.com/watch?v=GabditnPkVs,Hombre apuñala y asesina a su esposa Tiktoker - N+,NMás,UCUsm-fannqOY02PNN67C0KA,50.0,targeted_search,amenaza a pareja expareja Perú,21,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
kiO_qzU72Zs,https://www.youtube.com/watch?v=kiO_qzU72Zs,"Mujer pide ayuda ante amenazas via Internet de su ex pareja, en Piura",enlacenacional,UC_Zpz_cv69p4oL0hDEJz4IA,131.0,targeted_search,amenaza a pareja expareja Perú,22,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Bgd5AZlq0RA,https://www.youtube.com/watch?v=Bgd5AZlq0RA,Hombre desquiciado persigue a expareja ante la cámara de Nunca Más,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,561.0,targeted_search,amenaza a pareja expareja Perú,23,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Qa_L0frq7yk,https://www.youtube.com/watch?v=Qa_L0frq7yk,Nunca Más: Programa del 9 de febrero 2020,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,4111.0,targeted_search,amenaza a pareja expareja Perú,24,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
e4G_i3zmrPk,https://www.youtube.com/watch?v=e4G_i3zmrPk,SMP: Man attacks his ex-partner's sisters after not finding her,Panamericana Televisión,UCngb4rxO4iUE6BrIs29WXwA,1518.0,targeted_search,amenaza a pareja expareja Perú,26,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Kj2_Y78Zsaw,https://www.youtube.com/watch?v=Kj2_Y78Zsaw,Joven denuncia agresión de su pareja: la golpeó porque no respondió mensajes de texto,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,240.0,targeted_search,amenaza a pareja expareja Perú,27,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
1sroVgNDRpo,https://www.youtube.com/watch?v=1sroVgNDRpo,Mujer denuncia que la prima de su expareja la acosa desde hace 7 años,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,384.0,targeted_search,amenaza a pareja expareja Perú,28,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
WU0WOdr9gVg,https://www.youtube.com/watch?v=WU0WOdr9gVg,Es extorsionada por expareja con difundir videos íntimos y en comisaría no quieren atenderla,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,168.0,targeted_search,amenaza a pareja expareja Perú,29,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
YYLNhlUkARs,https://www.youtube.com/watch?v=YYLNhlUkARs,"🔴🔵 Coronel Revoredo responde a amenazas de Wanda del Valle, expareja de 'Maldito Cris'",Exitosa Noticias,UCxgO_rak_BKZP8VNVmYqbWg,755.0,targeted_search,amenaza a pareja expareja Perú,30,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
3AHINQ3YPRM,https://www.youtube.com/watch?v=3AHINQ3YPRM,Delincuentes amenazan de muerte a pareja en Cercado de Lima,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,200.0,targeted_search,amenaza a pareja expareja Perú,31,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
5evU_i5cg7E,https://www.youtube.com/watch?v=5evU_i5cg7E,¡Intento de feminicidio! Sujeto que disparó contra la casa de su expareja estuvo preso por 14 años,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,169.0,targeted_search,amenaza a pareja expareja Perú,32,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
C6S99pnMsho,https://www.youtube.com/watch?v=C6S99pnMsho,Mujer confronta a expareja y éste es captado acosándola,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,513.0,targeted_search,amenaza a pareja expareja Perú,33,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
u7VICVwi6hU,https://www.youtube.com/watch?v=u7VICVwi6hU,Sujeto amenaza con explosivo a expareja para que deje negocio,Cosmos Televisión,UC_ept7M1UXlCfvcUrK49Ziw,112.0,targeted_search,amenaza a pareja expareja Perú,34,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
s2TUAeHGEuU,https://www.youtube.com/watch?v=s2TUAeHGEuU,Huacho: Obrero estrangula y entierra a su expareja,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,96.0,targeted_search,amenaza a pareja expareja Perú,35,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
SV1ZPC9W9I0,https://www.youtube.com/watch?v=SV1ZPC9W9I0,Huaycán: joven acusa a expareja de intentar matarla prendiendo fuego a su vivienda,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,162.0,targeted_search,amenaza a pareja expareja Perú,36,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
liRNBvAEsXA,https://www.youtube.com/watch?v=liRNBvAEsXA,"'Viuda Negra' contrató sicarios para asesinar a su pareja por dinero: ""Mi papá estaba con el diablo""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,739.0,targeted_search,amenaza a pareja expareja Perú,37,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
YTkKy8VAf6U,https://www.youtube.com/watch?v=YTkKy8VAf6U,Ate: detienen a sujeto acusado de extorsionar a su expareja con video íntimo,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,97.0,targeted_search,amenaza a pareja expareja Perú,38,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
-YkT1eq53o0,https://www.youtube.com/watch?v=-YkT1eq53o0,Cieneguilla: Woman reports that her ex-partner is harassing her and wants to kill her,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,1290.0,targeted_search,amenaza a pareja expareja Perú,39,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
jiu6-eNYFgQ,https://www.youtube.com/watch?v=jiu6-eNYFgQ,Comas: sujeto que amenazó de muerte a su expareja y sus hijos fue puesto en libertad,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,130.0,targeted_search,amenaza a pareja expareja Perú,40,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
7Uq48WrM3IQ,https://www.youtube.com/watch?v=7Uq48WrM3IQ,"Businessman tortured by ""Los Pulpos"" accuses his ex-partner of being the mastermind behind his ki...",Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,832.0,targeted_search,amenaza a pareja expareja Perú,41,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
_uXic8QesBc,https://www.youtube.com/watch?v=_uXic8QesBc,"Ya la venía amenazando desde antes: Sujeto mata a expareja, huye y se dispara frente a policía",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,739.0,targeted_search,amenaza a pareja expareja Perú,42,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
OTEmcDm7vIQ,https://www.youtube.com/watch?v=OTEmcDm7vIQ,Ex-partner of ATV journalist who threatened to kill her disappears and EsSalud washes its hands o...,ATV Noticias,UCYG5uXS3xdsoaXIxum1pAEw,1660.0,targeted_search,amenaza a pareja expareja Perú,44,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
g60NiaRacfA,https://www.youtube.com/watch?v=g60NiaRacfA,Mujer pide ayuda  a las autoridades ante amenazas de su ex pareja,CDN 37,UCpFfLf9o4wJr-yr7dG8gYug,78.0,targeted_search,amenaza a pareja expareja Perú,45,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
P2YaPSVxF0Y,https://www.youtube.com/watch?v=P2YaPSVxF0Y,Mujer sufre terrible agresión por parte de su expareja,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,148.0,targeted_search,amenaza a pareja expareja Perú,46,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
t0B-LePpiH0,https://www.youtube.com/watch?v=t0B-LePpiH0,Mujer fue brutalmente atacada por su expareja y lo acusa de violentarla durante 9 años,Buenos Días Perú,UCFnOwPrJ-Skrzk_GPNBV5tg,327.0,targeted_search,amenaza a pareja expareja Perú,48,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XnDqTkPR5q4,https://www.youtube.com/watch?v=XnDqTkPR5q4,"Mujer asesinó a expareja que trató de matarla: ""Ella se salvó de milagro""",Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,284.0,targeted_search,amenaza a pareja expareja Perú,49,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
1th8Ey8GtpY,https://www.youtube.com/watch?v=1th8Ey8GtpY,Comas: hombre intentó asesinar a su expareja con el pico de una botella,24 Horas,UCsakKsRww3J7pM6DavkrAIQ,155.0,targeted_search,amenaza a pareja expareja Perú,50,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
LP9NHqybZXQ,https://www.youtube.com/watch?v=LP9NHqybZXQ,"Never Again: October 31, 2021 Program",Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,4146.0,targeted_search,amenaza a pareja expareja Perú,51,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
EJtZVMmi-hQ,https://www.youtube.com/watch?v=EJtZVMmi-hQ,Mujer fue víctima de violencia por cuenta de su expareja,EL TIEMPO,UCe5-b0fCK3eQCpwS6MT0aNw,154.0,targeted_search,amenaza a pareja expareja Perú,52,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
khQkhvSWVnE,https://www.youtube.com/watch?v=khQkhvSWVnE,Mujer víctima de expareja: 'Me dice que me va a cortar la cabeza',Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,922.0,targeted_search,amenaza a pareja expareja Perú,53,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
K528BLkktSE,https://www.youtube.com/watch?v=K528BLkktSE,"Hombre denuncia que su ex pareja lo amenaza de muerte, mira lo que el dice",Luna TV Canal 25,UCGwWOxK_ieUU-vsKvvbl4fw,141.0,targeted_search,amenaza a pareja expareja Perú,54,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
Sz57x-GHIz0,https://www.youtube.com/watch?v=Sz57x-GHIz0,Su ex pareja la golpeó y amenazó con secuestrarla,eltresTV,UCW1sJwBOGgPhSPXJ-6pjF6w,311.0,targeted_search,amenaza a pareja expareja Perú,55,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
ocEUljPZEgI,https://www.youtube.com/watch?v=ocEUljPZEgI,La tensa confrontación a mujer obsesionada con expareja,Nunca MAS,UCFqwxsa2Wp6Y5FkUAcGShGA,620.0,targeted_search,amenaza a pareja expareja Perú,57,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
sDhbniXwAys,https://www.youtube.com/watch?v=sDhbniXwAys,Padrastro viola a hijas de su pareja y amenaza para evitar denuncia,Latina Noticias,UCpSJ5fGhmAME9Kx2D3ZvN3Q,798.0,targeted_search,amenaza a pareja expareja Perú,58,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
XlFtsIaR05I,https://www.youtube.com/watch?v=XlFtsIaR05I,Ex-partner of Maldito Cris is wanted in more than 190 countries | Domingo al Día | Peru,América Noticias,UCPhm2I2wk4vqjENwhn3px8A,711.0,targeted_search,amenaza a pareja expareja Perú,60,AMENAZA_DIRECTA,consulta explícita de una categoría minoritaria,100
