video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota
CD8DiBBqdOA,https://www.youtube.com/watch?v=CD8DiBBqdOA,A FIVE-YEAR TERM OF RECONCILIATION OR THE RETURN OF TOTALITARIAN CONTROL? THE DATA KILLED THE NAR...,Arde Troya con Juliana Oxenford,,1886.0,high_yield_channel,Arde Troya con Juliana Oxenford,71,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
xbAvy1kFmkY,https://www.youtube.com/watch?v=xbAvy1kFmkY,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 30, 2026 SHOW",Arde Troya con Juliana Oxenford,,4761.0,high_yield_channel,Arde Troya con Juliana Oxenford,72,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
6yiKrKuE-kI,https://www.youtube.com/watch?v=6yiKrKuE-kI,CONSTITUTIONAL LAWYER REVEALS WHY ROSPIGLIOSI CANNOT BE A SENATOR AND PORKY'S MANEUVER #interview,Arde Troya con Juliana Oxenford,,1223.0,high_yield_channel,Arde Troya con Juliana Oxenford,73,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
uxiAnAf5VAs,https://www.youtube.com/watch?v=uxiAnAf5VAs,SENATORS RECEIVE CREDENTIALS AND JULIANA EXPOSES THEIR UNDERSTANDABLE ALLIANCES | ALL HELL BREAKS...,Arde Troya con Juliana Oxenford,,653.0,high_yield_channel,Arde Troya con Juliana Oxenford,74,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
8S5wYhpX4qg,https://www.youtube.com/watch?v=8S5wYhpX4qg,CREDENTIALS GIVEN TO SENATORS AND THE SCANDAL OF THOSE UNDER INVESTIGATION WITH IMMUNITY | ALL HE...,Arde Troya con Juliana Oxenford,,899.0,high_yield_channel,Arde Troya con Juliana Oxenford,75,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
40VNKR3X2no,https://www.youtube.com/watch?v=40VNKR3X2no,"ALL HELL BREAKS LOOSE WITH JULIANA OXENFORD: JUNE 26, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,3740.0,high_yield_channel,Arde Troya con Juliana Oxenford,76,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
1EeLzVTI1mQ,https://www.youtube.com/watch?v=1EeLzVTI1mQ,HAROLD FORSYTH LEAVES THE DIPLOMATIC WORLD AND RUNS FOR MAYOR WITH RICARDO BELMONT #interview,Arde Troya con Juliana Oxenford,,2087.0,high_yield_channel,Arde Troya con Juliana Oxenford,77,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
00IO5C6Wa3E,https://www.youtube.com/watch?v=00IO5C6Wa3E,JULIANA DESTRUYE AL CONGRESO POR APROBAR REGLAS PARA SALVAR A SUS COMPARES | ARDE TROYA,Arde Troya con Juliana Oxenford,,672.0,high_yield_channel,Arde Troya con Juliana Oxenford,78,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ovN2h4zTrKw,https://www.youtube.com/watch?v=ovN2h4zTrKw,LIVE FROM VENEZUELA FOLLOWING THE DEVASTATING EARTHQUAKE THAT HAS LEFT THOUSANDS AFFECTED #interview,Arde Troya con Juliana Oxenford,,976.0,high_yield_channel,Arde Troya con Juliana Oxenford,79,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
civIJQXMp28,https://www.youtube.com/watch?v=civIJQXMp28,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 25, 2026 BROADCAST",Arde Troya con Juliana Oxenford,,5479.0,high_yield_channel,Arde Troya con Juliana Oxenford,80,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ID3gJc1H9SI,https://www.youtube.com/watch?v=ID3gJc1H9SI,JULIANA CORNERS JORGE GAVIDIA OVER FRAUD ALLEGATIONS AFTER HE WINS SENATE SEAT #interview,Arde Troya con Juliana Oxenford,,2167.0,high_yield_channel,Arde Troya con Juliana Oxenford,81,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
kY2_9GnXeu0,https://www.youtube.com/watch?v=kY2_9GnXeu0,ÁNGEL PÁEZ REVELA LA VERDAD DE LOS 5 JÓVENES 4SESINADOS QUE EL CONGRESO PRETENDE BLINDAR #entrevista,Arde Troya con Juliana Oxenford,,1325.0,high_yield_channel,Arde Troya con Juliana Oxenford,82,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
PIxHta9NPbQ,https://www.youtube.com/watch?v=PIxHta9NPbQ,JULIANA DESTRUYE AL CONGRESO POR BLINDAR ASESINATOS MIENTRAS ARDE EL CIRCO DEL BALOTAJE | ARDE TROYA,Arde Troya con Juliana Oxenford,,847.0,high_yield_channel,Arde Troya con Juliana Oxenford,83,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
cGxwVHLrM5Q,https://www.youtube.com/watch?v=cGxwVHLrM5Q,DANIEL URRESTI GOES TO THE INTERNATIONAL COURT OF HUMAN RIGHTS TO OVERTURN THE SENTENCE IN THE BU...,Arde Troya con Juliana Oxenford,,314.0,high_yield_channel,Arde Troya con Juliana Oxenford,84,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
qEMGsP9T864,https://www.youtube.com/watch?v=qEMGsP9T864,Roberto Sánchez shakes things up: he won't recognize Keiko and calls for insurrection | All hell ...,Arde Troya con Juliana Oxenford,,1239.0,high_yield_channel,Arde Troya con Juliana Oxenford,85,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
LE06KjPETUI,https://www.youtube.com/watch?v=LE06KjPETUI,EL JURADO DECLARA INADMISIBLE A RENOVACIÓN POPULAR Y LE BAJA LOS HUMOS A PORKY | ARDE TROYA,Arde Troya con Juliana Oxenford,,881.0,high_yield_channel,Arde Troya con Juliana Oxenford,86,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
7lOt4ndGtBI,https://www.youtube.com/watch?v=7lOt4ndGtBI,"RUTH LUQUE: ""CRIMINAL REPRESSION PROVES WE ALREADY LIVE IN AN AUTHORITARIAN REGIME"" #interview",Arde Troya con Juliana Oxenford,,1711.0,high_yield_channel,Arde Troya con Juliana Oxenford,87,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
FKbFEzo1dNU,https://www.youtube.com/watch?v=FKbFEzo1dNU,JP FILES CRIMINAL COMPLAINT AGAINST THE CHANCELLOR AND INSISTS ON ANNULLING OVERSEAS VOTES | ALL ...,Arde Troya con Juliana Oxenford,,663.0,high_yield_channel,Arde Troya con Juliana Oxenford,88,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
zWzl_4WyDQw,https://www.youtube.com/watch?v=zWzl_4WyDQw,Public Prosecutor's Office Criminalizes Protests and Files Criminal Charges Against Journalists |...,Arde Troya con Juliana Oxenford,,256.0,high_yield_channel,Arde Troya con Juliana Oxenford,89,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Qh1Lozez658,https://www.youtube.com/watch?v=Qh1Lozez658,"JPP BUSCA ANULAR EXTRANJERO, JEE LE DA UN PARÓN A FUERZA POPULAR Y PORKY VA POR LIMA | ARDE TROYA",Arde Troya con Juliana Oxenford,,6231.0,high_yield_channel,Arde Troya con Juliana Oxenford,90,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
YR5yVl5Qtmw,https://www.youtube.com/watch?v=YR5yVl5Qtmw,Juliana slams Congress for changing laws to avoid losing her registration | All hell breaks loose,Arde Troya con Juliana Oxenford,,166.0,high_yield_channel,Arde Troya con Juliana Oxenford,91,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
QKhwf8jTggM,https://www.youtube.com/watch?v=QKhwf8jTggM,JULIANA DESNUDA A JUNTOS POR EL PERÚ POR INSISTIR EN ANULAR EL VOTO EXTRANJERO | ARDE TROYA,Arde Troya con Juliana Oxenford,,899.0,high_yield_channel,Arde Troya con Juliana Oxenford,92,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
QyZqf3qjXxw,https://www.youtube.com/watch?v=QyZqf3qjXxw,CARLOS RIVERA DESNUDA EL PAQUETE DE LEYES DEL CONGRESO PARA COMPRAR IMPUNIDAD #entrevista,Arde Troya con Juliana Oxenford,,1310.0,high_yield_channel,Arde Troya con Juliana Oxenford,93,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
GVYMnJfTsRU,https://www.youtube.com/watch?v=GVYMnJfTsRU,Juliana dismantles JP's complaint about the overseas vote and reveals Keiko's advantage | All hel...,Arde Troya con Juliana Oxenford,,702.0,high_yield_channel,Arde Troya con Juliana Oxenford,94,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
QG40BT4-Qzg,https://www.youtube.com/watch?v=QG40BT4-Qzg,FRANCIS ALLISON CALLS OUT LÓPEZ ALIAGA FOR TURNING THE MUNICIPALITY INTO A PIGSTY #interview,Arde Troya con Juliana Oxenford,,1766.0,high_yield_channel,Arde Troya con Juliana Oxenford,95,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
kWyWSk9Jaw8,https://www.youtube.com/watch?v=kWyWSk9Jaw8,FORMER LAVA JATO COORDINATOR BREAKS SILENCE AND DENOUNCES BRUTAL PERSECUTION AGAINST HIM #interview,Arde Troya con Juliana Oxenford,,2377.0,high_yield_channel,Arde Troya con Juliana Oxenford,96,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
AKstlVlAk3M,https://www.youtube.com/watch?v=AKstlVlAk3M,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 17 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,6232.0,high_yield_channel,Arde Troya con Juliana Oxenford,97,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
nXjFY9tRK0k,https://www.youtube.com/watch?v=nXjFY9tRK0k,RICARDO BELMONT VUELVE DE LAS SOMBRAS Y SACA EL GARROTE CONTRA LÓPEZ ALIAGA POR LIMA | ARDE TROYA,Arde Troya con Juliana Oxenford,,469.0,high_yield_channel,Arde Troya con Juliana Oxenford,98,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
oJK0HCi8VfI,https://www.youtube.com/watch?v=oJK0HCi8VfI,¿QUIÉN DOMINARÁ SENADORES Y DIPUTADOS EN EL NUEVO CONGRESO BICAMERAL 2026? | ARDE TROYA,Arde Troya con Juliana Oxenford,,1155.0,high_yield_channel,Arde Troya con Juliana Oxenford,99,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
0ZRXFKFVKFI,https://www.youtube.com/watch?v=0ZRXFKFVKFI,ERNESTO ZUNINI EXPONE DUDAS DEL VOTO EXTRANJERO Y DEFIENDE LA LEGITIMIDAD DE LAS URNAS #entrevista,Arde Troya con Juliana Oxenford,,2475.0,high_yield_channel,Arde Troya con Juliana Oxenford,100,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
2qqV_aU6FJk,https://www.youtube.com/watch?v=2qqV_aU6FJk,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 16 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,5585.0,high_yield_channel,Arde Troya con Juliana Oxenford,101,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
ic5d6DoSMAc,https://www.youtube.com/watch?v=ic5d6DoSMAc,CONGRESS APPROVES LAW FOR POLICE AND MILITARY TO ONLY BE TRIED IN MILITARY COURTS,Arde Troya con Juliana Oxenford,,125.0,high_yield_channel,Arde Troya con Juliana Oxenford,102,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
5gaPvI7189E,https://www.youtube.com/watch?v=5gaPvI7189E,"¡QUÉ CONCHUDEZ! KEIKO SE VA A EE.UU., PORKY APUNTA A LA MUNI Y QUIEREN FUERA  A DELIA ESPINOZA",Arde Troya con Juliana Oxenford,,522.0,high_yield_channel,Arde Troya con Juliana Oxenford,103,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
40N3EpogFzc,https://www.youtube.com/watch?v=40N3EpogFzc,DIEGO POMAREDA WARNS: WHAT STORY WILL FUJIMORISMO WANT TO TELL WHILE IN POWER? #interview,Arde Troya con Juliana Oxenford,,1734.0,high_yield_channel,Arde Troya con Juliana Oxenford,104,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
6ENBrU7qlnk,https://www.youtube.com/watch?v=6ENBrU7qlnk,"TROY BURNS WITH JULIANA OXENFORD: PROGRAM OF JUNE 15, 2026",Arde Troya con Juliana Oxenford,,4959.0,high_yield_channel,Arde Troya con Juliana Oxenford,105,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
iiqJeacIpao,https://www.youtube.com/watch?v=iiqJeacIpao,RAFAEL LÓPEZ ALIAGA FRACASÓ EN LA PRESIDENCIAL Y AHORA QUIERE VOLVER A POSTULAR A LIMA | ARDE TROYA,Arde Troya con Juliana Oxenford,,202.0,high_yield_channel,Arde Troya con Juliana Oxenford,106,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
oJX1cjaPO5k,https://www.youtube.com/watch?v=oJX1cjaPO5k,Juliana exposes the Miraflores security perimeter and the barrier against JP's marches | All hell...,Arde Troya con Juliana Oxenford,,426.0,high_yield_channel,Arde Troya con Juliana Oxenford,107,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
NPyMu4J0o4U,https://www.youtube.com/watch?v=NPyMu4J0o4U,EL JNE PROCLAMA A KEIKO FUJIMORI ANTES DE QUE ONPE TERMINE EL CONTEO AL 100% | ARDE TROYA,Arde Troya con Juliana Oxenford,,170.0,high_yield_channel,Arde Troya con Juliana Oxenford,108,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
0EkGigdLXh4,https://www.youtube.com/watch?v=0EkGigdLXh4,ARDE TROYA CON JULIANA OXENFORD: PROGRAMA DEL 12 DE JUNIO DEL 2026,Arde Troya con Juliana Oxenford,,4347.0,high_yield_channel,Arde Troya con Juliana Oxenford,109,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
lyHkIgvKWCA,https://www.youtube.com/watch?v=lyHkIgvKWCA,Keiko and Roberto Sánchez unleash a desperate hunt to invalidate votes | All hell breaks loose,Arde Troya con Juliana Oxenford,,700.0,high_yield_channel,Arde Troya con Juliana Oxenford,110,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
PuSeiNHZh0U,https://www.youtube.com/watch?v=PuSeiNHZh0U,MINJUS SEPULTA EL INDULTO DE PEDRO CASTILLO Y SE QUEDARÁ EN BARBADILLO | ARDE TROYA,Arde Troya con Juliana Oxenford,,485.0,high_yield_channel,Arde Troya con Juliana Oxenford,111,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
vMJY3vP7d4k,https://www.youtube.com/watch?v=vMJY3vP7d4k,"MARISOL PÉREZ TELLO: ""NO PODÍA VOTAR POR ALGUIEN EN QUIEN NO CREO"" | ARDE TROYA",Arde Troya con Juliana Oxenford,,1724.0,high_yield_channel,Arde Troya con Juliana Oxenford,112,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
G3cquXmm7WM,https://www.youtube.com/watch?v=G3cquXmm7WM,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 11, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5503.0,high_yield_channel,Arde Troya con Juliana Oxenford,113,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
okAG3SMn8_o,https://www.youtube.com/watch?v=okAG3SMn8_o,Juliana confronts Alfredo Torres over his statements during the ONPE vote count | All hell breaks...,Arde Troya con Juliana Oxenford,,1197.0,high_yield_channel,Arde Troya con Juliana Oxenford,114,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
IUtR3JsOPXs,https://www.youtube.com/watch?v=IUtR3JsOPXs,Jorge Nieto lashes out at Juntos por el Perú and leaves José Domingo on the sidelines | All hell ...,Arde Troya con Juliana Oxenford,,211.0,high_yield_channel,Arde Troya con Juliana Oxenford,115,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
1_Vab-NAJC0,https://www.youtube.com/watch?v=1_Vab-NAJC0,"¡ANÍBAL TORRES SACA EL GARROTE! ""KEIKO LIMPIAMENTE NO GANARÁ"" | ARDE TROYA #entrevista",Arde Troya con Juliana Oxenford,,2607.0,high_yield_channel,Arde Troya con Juliana Oxenford,116,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
5PwfLYw4vxY,https://www.youtube.com/watch?v=5PwfLYw4vxY,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 10, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5315.0,high_yield_channel,Arde Troya con Juliana Oxenford,117,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
MIc4407OhX4,https://www.youtube.com/watch?v=MIc4407OhX4,"López Aliaga signs alliance with Keiko, but continues to denounce electoral fraud | All hell brea...",Arde Troya con Juliana Oxenford,,89.0,high_yield_channel,Arde Troya con Juliana Oxenford,118,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Qtl-4Rnf7rA,https://www.youtube.com/watch?v=Qtl-4Rnf7rA,Leaked audios of José Chlimper revealing why Keiko feels like a winner | All hell breaks loose,Arde Troya con Juliana Oxenford,,402.0,high_yield_channel,Arde Troya con Juliana Oxenford,119,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
H9EDmmVP4YY,https://www.youtube.com/watch?v=H9EDmmVP4YY,ALFREDO TORRES IN THE SPOTLIGHT: WHY DOES THE RURAL VOTE REMAIN THE ACHILLES' HEEL? | ALL HELL BU...,Arde Troya con Juliana Oxenford,,2036.0,high_yield_channel,Arde Troya con Juliana Oxenford,120,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
lAdmg8Obdck,https://www.youtube.com/watch?v=lAdmg8Obdck,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 9, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,4529.0,high_yield_channel,Arde Troya con Juliana Oxenford,121,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
NN52DByXgs0,https://www.youtube.com/watch?v=NN52DByXgs0,STRAIGHT TALK! JULIANA CONFESSES HER VOTE IN THE FIRST AND SECOND ROUNDS BEFORE THE AUDIENCE,Arde Troya con Juliana Oxenford,,774.0,high_yield_channel,Arde Troya con Juliana Oxenford,122,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
6wYkk4N65wc,https://www.youtube.com/watch?v=6wYkk4N65wc,"""HEART-STOPPING COUNT! JULIANA EXPOSES THE RACISM AND CLASSISM BEHIND THE SECOND ROUND NUMBERS""",Arde Troya con Juliana Oxenford,,1067.0,high_yield_channel,Arde Troya con Juliana Oxenford,123,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
zHOklB7A_vw,https://www.youtube.com/watch?v=zHOklB7A_vw,CARLOS JAICO OPENS UP AFTER COLLABORATING WITH ROBERTO SÁNCHEZ AND TEARS JORGE NIETO APART #INTER...,Arde Troya con Juliana Oxenford,,1429.0,high_yield_channel,Arde Troya con Juliana Oxenford,124,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
PsPIYH9KIxI,https://www.youtube.com/watch?v=PsPIYH9KIxI,"ARDE TROYA WITH JULIANA OXENFORD: JUNE 8, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5464.0,high_yield_channel,Arde Troya con Juliana Oxenford,125,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
CEXjhFusGG4,https://www.youtube.com/watch?v=CEXjhFusGG4,Raúl Diez Canseco takes Keiko to campus and violates the rules during the closed season | All hel...,Arde Troya con Juliana Oxenford,,198.0,high_yield_channel,Arde Troya con Juliana Oxenford,126,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
dbsL3CK6zWU,https://www.youtube.com/watch?v=dbsL3CK6zWU,Keiko hugs López Aliaga as JP plays his last cards | All hell breaks loose,Arde Troya con Juliana Oxenford,,1563.0,high_yield_channel,Arde Troya con Juliana Oxenford,127,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
TCyFf_fxWQ0,https://www.youtube.com/watch?v=TCyFf_fxWQ0,"GUSTAVO GUERRA GARCÍA BRINGS OUT THE BIG GUNS: ""WE ARE GOING TO RATIFY JULIO VELARDE AT THE BCR"" ...",Arde Troya con Juliana Oxenford,,2299.0,high_yield_channel,Arde Troya con Juliana Oxenford,128,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
Me-jHZw53K0,https://www.youtube.com/watch?v=Me-jHZw53K0,"ALL HELL BREAKS LOOSE WITH JULIANA OXENFORD: JUNE 5, 2026 PROGRAM",Arde Troya con Juliana Oxenford,,5979.0,high_yield_channel,Arde Troya con Juliana Oxenford,129,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
wBVU_Hdem_0,https://www.youtube.com/watch?v=wBVU_Hdem_0,MESÍAS GUEVARA BREAKS NEUTRALITY AND CALLS FOR A VOTE FOR ROBERTO SÁNCHEZ | ALL HELL BLAZE #inter...,Arde Troya con Juliana Oxenford,,1605.0,high_yield_channel,Arde Troya con Juliana Oxenford,130,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
UN3SzVHQhwg,https://www.youtube.com/watch?v=UN3SzVHQhwg,Keiko Fujimori introduces her daughter Kaori at massive campaign closing rally in Chiclayo | All ...,Arde Troya con Juliana Oxenford,,457.0,high_yield_channel,Arde Troya con Juliana Oxenford,131,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
dhA1tFwvdT4,https://www.youtube.com/watch?v=dhA1tFwvdT4,PATRICIA DONAYRE REVEALS THE TRUE AUTHORITARIANISM OF FUERZA POPULAR | ARDE TROYA #interview,Arde Troya con Juliana Oxenford,,1579.0,high_yield_channel,Arde Troya con Juliana Oxenford,132,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
0aTL8-dX3Nc,https://www.youtube.com/watch?v=0aTL8-dX3Nc,"TROY BURNS WITH JULIANA OXENFORD: PROGRAM FROM JUNE 4, 2026",Arde Troya con Juliana Oxenford,,5460.0,high_yield_channel,Arde Troya con Juliana Oxenford,133,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
EcRpLNX0uSg,https://www.youtube.com/watch?v=EcRpLNX0uSg,Popular Liberty Party members resign after Rafael Belaunde's support for Keiko | All hell breaks ...,Arde Troya con Juliana Oxenford,,349.0,high_yield_channel,Arde Troya con Juliana Oxenford,134,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
cyDWpwSzN5U,https://www.youtube.com/watch?v=cyDWpwSzN5U,WHAT DID LEYLA CHIHUAN DO FOR THE LGBTIQ+ COMMUNITY WHILE IN CONGRESS? | ALL HELL BREAKS LOOSE,Arde Troya con Juliana Oxenford,,539.0,high_yield_channel,Arde Troya con Juliana Oxenford,135,ACOSO_PERSONAL|AMENAZA_DIRECTA,2.41 chunks de daño y 0.39 amenazas por video en el corpus base,55
