selection_order,video_id,url,title,channel_title,channel_id,duration,discovery_type,discovery_source,source_rank,target_category,selection_reason,quota,round_robin,batch_id,selected_at
60,PuDbgDK82Ng,https://www.youtube.com/watch?v=PuDbgDK82Ng,RADIO HUEVADAS FT. NICOLASA,Hablando Huevadas,,3165.0,high_yield_channel,Hablando Huevadas,202,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
61,WVFtak_a8Is,https://www.youtube.com/watch?v=WVFtak_a8Is,RADIO HUEVADAS FT.  LOS SIBLINGS,Hablando Huevadas,,3607.0,high_yield_channel,Hablando Huevadas,203,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
62,6resdgG2-bg,https://www.youtube.com/watch?v=6resdgG2-bg,RADIO HUEVADAS FT.  NATALIA MÁLAGA,Hablando Huevadas,,3026.0,high_yield_channel,Hablando Huevadas,204,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
63,kTdfS_01kxk,https://www.youtube.com/watch?v=kTdfS_01kxk,HABLANDO HUEVADAS - Quinta Temporada [FIN DE TEMPORADA - FLUYENDO COMO UN MANATÍ],Hablando Huevadas,,5353.0,high_yield_channel,Hablando Huevadas,205,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
64,oTEdbTLyBvc,https://www.youtube.com/watch?v=oTEdbTLyBvc,HABLANDO HUEVADAS - Quinta Temporada [JORGITO EN UN RESTAURANTE CARO],Hablando Huevadas,,5055.0,high_yield_channel,Hablando Huevadas,206,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
65,HfKL2EcKfj4,https://www.youtube.com/watch?v=HfKL2EcKfj4,HABLANDO HUEVADAS - Quinta Temporada [ADIVINA QUIÉN ES ADOPTADO],Hablando Huevadas,,6113.0,high_yield_channel,Hablando Huevadas,207,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
66,BI-O7F9Bwpc,https://www.youtube.com/watch?v=BI-O7F9Bwpc,HABLANDO HUEVADAS - Quinta Temporada [JORGE Y SU NUEVA HIJA SAMAHARA],Hablando Huevadas,,5145.0,high_yield_channel,Hablando Huevadas,208,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
67,uMoqqrFWOmI,https://www.youtube.com/watch?v=uMoqqrFWOmI,HABLANDO HUEVADAS - Quinta Temporada [A RICHAVO LE VINO LA REGLA],Hablando Huevadas,,6017.0,high_yield_channel,Hablando Huevadas,209,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
68,9SMKAFqPwSs,https://www.youtube.com/watch?v=9SMKAFqPwSs,HABLANDO HUEVADAS - Quinta Temporada [SE VENGA DE SU EX EN VIVO],Hablando Huevadas,,5767.0,high_yield_channel,Hablando Huevadas,210,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
69,n-BBjJ9t7sQ,https://www.youtube.com/watch?v=n-BBjJ9t7sQ,HABLANDO HUEVADAS - Quinta Temporada [NOS HICIMOS UN TEST DE AUTISMO],Hablando Huevadas,,6114.0,high_yield_channel,Hablando Huevadas,211,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
70,MIkhrxK1bR8,https://www.youtube.com/watch?v=MIkhrxK1bR8,HABLANDO HUEVADAS - Quinta Temporada [IQUITOS - MI ABUELA MATÓ A UN COCODRILO],Hablando Huevadas,,5654.0,high_yield_channel,Hablando Huevadas,212,CONTENIDO_SEXUAL|ACOSO_GENERO_IDENTIDAD|AMENAZA_DIRECTA,22.60 chunks de daño y 0.86 amenazas por video en el corpus base,70,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
71,2Wq1Xe-43Dg,https://www.youtube.com/watch?v=2Wq1Xe-43Dg,EL FIN DE LOS DIBUJITOS | SERVICIO MILITAR OBLIGATORIO EN EL PERÚ #peru,Goblinciano,,485.0,high_yield_channel,Goblinciano,160,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
72,kq-coUFAOXY,https://www.youtube.com/watch?v=kq-coUFAOXY,HORA DE ENFRIAR A LOS ANGELITOS #peru,Goblinciano,,285.0,high_yield_channel,Goblinciano,161,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
73,ctJxsSex-8w,https://www.youtube.com/watch?v=ctJxsSex-8w,"PATITO LO QUE HACES POR DINERO Y VISITAS, PALTEAS 🦆🥑 #peru",Goblinciano,,494.0,high_yield_channel,Goblinciano,162,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
74,rAOZdG2FvgU,https://www.youtube.com/watch?v=rAOZdG2FvgU,ES EL FIN DE CUEVA  #peru #cueva,Goblinciano,,495.0,high_yield_channel,Goblinciano,163,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
75,3Zlik7hJgw8,https://www.youtube.com/watch?v=3Zlik7hJgw8,SACA TODA TU PLATA HACKEARON APU3STO TOTAL #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,164,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
76,fsUzI_7ZvVE,https://www.youtube.com/watch?v=fsUzI_7ZvVE,EL PEOR SETUP PERUANO #peru,Goblinciano,,888.0,high_yield_channel,Goblinciano,165,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
77,o-cSio_FhBY,https://www.youtube.com/watch?v=o-cSio_FhBY,Two Cholos in London | Vlog with Fanodric,Goblinciano,,1518.0,high_yield_channel,Goblinciano,166,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
78,PAf7a3r8PnI,https://www.youtube.com/watch?v=PAf7a3r8PnI,NOS AGARRAN DE CHOLOS DENUEVO #peru #trujillo,Goblinciano,,540.0,high_yield_channel,Goblinciano,167,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
79,zmtxrsjWOkY,https://www.youtube.com/watch?v=zmtxrsjWOkY,"LO PERDI TODO, MILEI ES UN ESTOFADOR #peru",Goblinciano,,509.0,high_yield_channel,Goblinciano,168,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
80,TJAExSLooQY,https://www.youtube.com/watch?v=TJAExSLooQY,SE SALE EL RIO RIMAC  #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,169,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
81,8JUn4rCsg7c,https://www.youtube.com/watch?v=8JUn4rCsg7c,"ANSICHAN IS FOUNDED BY PERUVIANS | IT'S TIME TO LIFT YOUR HEADS, DRAWINGS... #peru",Goblinciano,,484.0,high_yield_channel,Goblinciano,170,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
82,24pmw-SQxDA,https://www.youtube.com/watch?v=24pmw-SQxDA,QUEDASTE COMO UN GILAZO CURWEN XDDD #peru,Goblinciano,,554.0,high_yield_channel,Goblinciano,171,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
83,LzUPcRkSeyY,https://www.youtube.com/watch?v=LzUPcRkSeyY,FIN DEL SUEÑO AMERICANO #peru,Goblinciano,,490.0,high_yield_channel,Goblinciano,172,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
84,-85lY7T09W4,https://www.youtube.com/watch?v=-85lY7T09W4,ADIOS AMIGO DODITO VAS A PERDER... | Dodo vs Dafonseka #peru,Goblinciano,,1036.0,high_yield_channel,Goblinciano,173,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
85,c2OIf6tihjI,https://www.youtube.com/watch?v=c2OIf6tihjI,f por la wawita  #peru,Goblinciano,,438.0,high_yield_channel,Goblinciano,174,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
86,4ECLg3nIN2E,https://www.youtube.com/watch?v=4ECLg3nIN2E,BIEN CRJO! SE SALVO EL PERÚ! | PERU ES CLAVE 2026 #peru,Goblinciano,,499.0,high_yield_channel,Goblinciano,175,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
87,D44ymVIWkNA,https://www.youtube.com/watch?v=D44ymVIWkNA,"AL FINAL NO SALIO MAKANAKY ,NO PUDO HACER NADA XD #peru",Goblinciano,,490.0,high_yield_channel,Goblinciano,176,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
88,wBG4py5rT3c,https://www.youtube.com/watch?v=wBG4py5rT3c,CRISTORATA SALE EN ATV  #peru,Goblinciano,,498.0,high_yield_channel,Goblinciano,177,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
89,WGNwwEKe1zc,https://www.youtube.com/watch?v=WGNwwEKe1zc,GRACIAS TRUMP,Goblinciano,,512.0,high_yield_channel,Goblinciano,178,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
90,Z3jNyj0i2sQ,https://www.youtube.com/watch?v=Z3jNyj0i2sQ,ESTE VIDEO NO SIRVE YA VOLVIO TIKTOK XD #peru,Goblinciano,,485.0,high_yield_channel,Goblinciano,179,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
91,i8ig_9DXXMk,https://www.youtube.com/watch?v=i8ig_9DXXMk,LA PUCP ES CANCELADA POR SU VIRGEN MARIA TRABA #peru #pucp,Goblinciano,,504.0,high_yield_channel,Goblinciano,180,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
92,OA91k_uuKmg,https://www.youtube.com/watch?v=OA91k_uuKmg,CRISTORATA ES BANEADO DE KICK POR GILAZO #peru,Goblinciano,,519.0,high_yield_channel,Goblinciano,181,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
93,0T29-JUV7d8,https://www.youtube.com/watch?v=0T29-JUV7d8,LIMPIADORA DE GAMPIS EN EL CONGRESO 🤑 | CASO ISABEL CAJO #peru,Goblinciano,,516.0,high_yield_channel,Goblinciano,182,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
94,GxZkZTSwqaw,https://www.youtube.com/watch?v=GxZkZTSwqaw,DIBUJITOS HACKERS ME ENFRIARON EN RENIEC #peru,Goblinciano,,497.0,high_yield_channel,Goblinciano,183,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
95,JkfeyF3j1ts,https://www.youtube.com/watch?v=JkfeyF3j1ts,LOS STREAMERS PERUANOS SON EXPUESTOS 🤔 | AQUI LAS PRUEBAS... #peru #streamer,Goblinciano,,606.0,high_yield_channel,Goblinciano,184,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
96,BCtyCJOm2rc,https://www.youtube.com/watch?v=BCtyCJOm2rc,EMERG3NC1A NUEVO V1RUS CHINO...NOS VAN A ENCERRAR DENUEVO #peru,Goblinciano,,493.0,high_yield_channel,Goblinciano,185,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
97,42i7CXzCBqQ,https://www.youtube.com/watch?v=42i7CXzCBqQ,SE ACABÓ CHAMOS...LE PEDIAN 10 MIL SOLES DE CUPO 🥶  #peru,Goblinciano,,482.0,high_yield_channel,Goblinciano,186,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
98,4UvD8wARhUY,https://www.youtube.com/watch?v=4UvD8wARhUY,⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,Goblinciano,,509.0,high_yield_channel,Goblinciano,187,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
99,kWjky2IeUF0,https://www.youtube.com/watch?v=kWjky2IeUF0,VUELA ALTO VIZCARRA | ADIOS LAGARTO 🕊️  #peru #vizcarra,Goblinciano,,607.0,high_yield_channel,Goblinciano,188,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
100,0pY2bbfBqig,https://www.youtube.com/watch?v=0pY2bbfBqig,SI APAREZCO FRIO POR ESTE VIDEO ES CULPA DEL GOBIERNO #peru,Goblinciano,,483.0,high_yield_channel,Goblinciano,189,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
101,GGDbPtmi-Ck,https://www.youtube.com/watch?v=GGDbPtmi-Ck,NIÑOS PERUANOS COMEN COMIDA PARA PERRO | CASO QALIWARMA #peru,Goblinciano,,496.0,high_yield_channel,Goblinciano,190,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
102,hxQsq66Fe4s,https://www.youtube.com/watch?v=hxQsq66Fe4s,LE METIERON 60 PEPAS PARA SILENCIARLA | CASO ANDREA VIDAL Y LAS PUT4S EN EL CONGRESO PERUANO #peru,Goblinciano,,528.0,high_yield_channel,Goblinciano,191,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
103,FUyEdVCW38Y,https://www.youtube.com/watch?v=FUyEdVCW38Y,POBRE SMASH PIPIPI #peru,Goblinciano,,540.0,high_yield_channel,Goblinciano,192,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
104,pOU_Hnz7h3E,https://www.youtube.com/watch?v=pOU_Hnz7h3E,EL MONSTRUO DE PUNO 🥶  #peru #puno,Goblinciano,,513.0,high_yield_channel,Goblinciano,193,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
105,rZTxpQoKMZU,https://www.youtube.com/watch?v=rZTxpQoKMZU,EL LADO OSCURO DE THREADS #peru,Goblinciano,,598.0,high_yield_channel,Goblinciano,194,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
106,9MVMtK90vvA,https://www.youtube.com/watch?v=9MVMtK90vvA,DAS VERGÜENZA ANIS SAMANEZ  🤡 #peru,Goblinciano,,530.0,high_yield_channel,Goblinciano,195,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
107,nz5YcAK_j2Y,https://www.youtube.com/watch?v=nz5YcAK_j2Y,HAGAMOS UNA CHOCOLATADA 2024 #peru,Goblinciano,,574.0,high_yield_channel,Goblinciano,196,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
108,Xj1Js4Pm8cA,https://www.youtube.com/watch?v=Xj1Js4Pm8cA,PAIS SIN FUTURO ☠️ | LA DELINCUENCIA EN EL PERU SE SALE DE CONTROL #peru,Goblinciano,,507.0,high_yield_channel,Goblinciano,197,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
109,ls0wrYO1Ty8,https://www.youtube.com/watch?v=ls0wrYO1Ty8,UN TRABA SE KCHÓ A LA CHILINDRINA HUACHANA | VIDEO FILTRADO NO LO VEAN #peru #noticias,Goblinciano,,502.0,high_yield_channel,Goblinciano,198,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
110,2XV4oTIrvfQ,https://www.youtube.com/watch?v=2XV4oTIrvfQ,ME VAN A SILENCIAR POR ESTE VIDEO PIPIPI | ¡CASO EDWIN CONDORI NUEVAS PRUEBAS! #peru #noticias,Goblinciano,,540.0,high_yield_channel,Goblinciano,199,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
111,5o8NgnEe3gQ,https://www.youtube.com/watch?v=5o8NgnEe3gQ,LA POLICIA NACIONAL DEL PERU ES UNA M....ERDA | CASO SHEYLA CONDOR #peru,Goblinciano,,700.0,high_yield_channel,Goblinciano,200,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
112,70chqJ6iiAk,https://www.youtube.com/watch?v=70chqJ6iiAk,PERU NUEVA POTENCIA MUNDIAL GRACIAS A CHINA | SE INAUGURO EL MEGAPUERTO DE CHANCAY #peru #chancay,Goblinciano,,481.0,high_yield_channel,Goblinciano,201,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
113,kFi4ZL4_UMg,https://www.youtube.com/watch?v=kFi4ZL4_UMg,Las mujeres son especiales #trump #peru,Goblinciano,,483.0,high_yield_channel,Goblinciano,202,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
114,y5JoND_lmD0,https://www.youtube.com/watch?v=y5JoND_lmD0,ARGENTINA ES MUY CARO PARA UN PERUANITO #argentina #peru,Goblinciano,,550.0,high_yield_channel,Goblinciano,203,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
115,DBNSte5j3kk,https://www.youtube.com/watch?v=DBNSte5j3kk,UNA VERGÜENZA #peru #noticias,Goblinciano,,484.0,high_yield_channel,Goblinciano,204,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
116,LwL4kZivoIQ,https://www.youtube.com/watch?v=LwL4kZivoIQ,GANO DONALD TRUMP Y LO LLOR4N LOS PROGRES #trump #peru,Goblinciano,,503.0,high_yield_channel,Goblinciano,205,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
117,gHBi_H7-63w,https://www.youtube.com/watch?v=gHBi_H7-63w,ADIOS GILAZO DAAAA,Goblinciano,,513.0,high_yield_channel,Goblinciano,206,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
118,nzoIHwfan_w,https://www.youtube.com/watch?v=nzoIHwfan_w,HACKEARON INTERBANK SACA TODO TU DINERO #interbank #peru,Goblinciano,,484.0,high_yield_channel,Goblinciano,207,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
119,zYD1whssXUc,https://www.youtube.com/watch?v=zYD1whssXUc,"SE ACABO TU CARRERA,ES TU FIN DIEALIS #peru",Goblinciano,,558.0,high_yield_channel,Goblinciano,208,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
120,Knmn1L5R7X4,https://www.youtube.com/watch?v=Knmn1L5R7X4,DIEALIS ERES MALA PERSONA.,Goblinciano,,571.0,high_yield_channel,Goblinciano,209,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
121,_Eg_qYyC4ZE,https://www.youtube.com/watch?v=_Eg_qYyC4ZE,EL FRACASO DEL PARO NACIONAL #peru,Goblinciano,,490.0,high_yield_channel,Goblinciano,210,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
122,U-x205F7ISc,https://www.youtube.com/watch?v=U-x205F7ISc,UN SIN CODIGOS #peru #noticias,Goblinciano,,487.0,high_yield_channel,Goblinciano,211,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
123,drWV21sNO_8,https://www.youtube.com/watch?v=drWV21sNO_8,HE CATCHED US AS CHOLOS | THE VAGUITO STOCK #peru,Goblinciano,,490.0,high_yield_channel,Goblinciano,212,RACISMO_DISCRIMINACION|ACOSO_PERSONAL|AMENAZA_DIRECTA,9.82 chunks de daño y 0.58 amenazas por video en el corpus base,85,,ampliacion_dano_20260727_lote2,2026-07-27T07:54:18-05:00
